route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
470,weekday,470-1,Southfield Nexus,0,4706
470,weekday,470-2,Southfield Nexus,0,4706
470,weekday,470-3,Southfield Nexus,0,4706
470,weekday,470-4,Southfield Nexus,0,4706
470,weekday,470-5,Southfield Nexus,0,4706
470,weekday,470-6,Southfield Nexus,0,4706
470,weekday,470-7,Southfield Nexus,0,4706
470,weekday,470-8,Southfield Nexus,0,4706
470,weekday,470-9,Southfield Nexus,0,4706
470,weekday,470-10,Southfield Nexus,0,4706
470,weekday,470-11,Southfield Nexus,0,4706
470,weekday,470-12,Southfield Nexus,0,4706
470,weekday,470-13,Southfield Nexus,0,4706
470,weekday,470-14,Southfield Nexus,0,4706
470,weekday,470-15,Southfield Nexus,0,4706
470,weekday,470-16,Southfield Nexus,0,4706
470,weekday,470-17,Southfield Nexus,0,4706
470,weekday,470-18,Southfield Nexus,0,4706
470,weekday,470-19,Southfield Nexus,0,4706
470,weekday,470-20,Southfield Nexus,0,4706
470,weekday,470-21,Southfield Nexus,0,4706
470,weekday,470-22,Southfield Nexus,0,4706
470,weekday,470-23,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-24,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-25,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-26,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-27,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-28,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-29,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-30,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-31,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-32,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-33,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-34,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-35,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-36,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-37,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-38,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-39,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-40,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-41,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-42,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-43,Oakland Community College Orchard Ridge,1,4704
470,weekday,470-44,Oakland Community College Orchard Ridge,1,4704
