ID,Lat,Lon,Sequence,Distance
8969,42.5234231,-83.5317228,1,0.0
8969,42.52348,-83.531767,2,7.290495046521884
8969,42.5235719,-83.5317634,3,17.513566640250428
8969,42.5240886,-83.5317876,4,75.00220275805033
8969,42.5243129,-83.531804,5,99.97940941631758
8969,42.5244683,-83.5318154,6,117.28433695562957
8969,42.5246084,-83.5318163,7,132.8629207684012
8969,42.5246947,-83.5318168,8,142.45913041628717
8969,42.5251385,-83.5318302,9,191.81965514214085
8969,42.5251835,-83.5318301,10,196.8234335516457
8969,42.5252142,-83.5318255,11,200.25786817199074
8969,42.5252504,-83.5318396,12,204.44568448563265
8969,42.525268,-83.5312288,13,254.5379946266922
8969,42.5249319,-83.5312173,14,291.92248973504513
8969,42.5249388,-83.5309841,15,311.0483449008015
8969,42.5250435,-83.5309913,16,322.7053957345669
8969,42.525047,-83.5308753,17,332.21940291880736
8969,42.5250505,-83.5307612,18,341.5778396301429
8969,42.5249457,-83.5307535,19,353.248139435159
8969,42.5249522,-83.5305333,20,371.30772966619594
8969,42.5249616,-83.530219,21,397.08542775780893
8969,42.5246686,-83.5302014,22,429.69745054218225
8969,42.5245119,-83.530192,23,447.13871515953053
8969,42.524508,-83.530388,24,463.2066421000281
8969,42.5245047,-83.5305114,25,473.32584847950847
8969,42.5245039,-83.5305381,26,475.5157040099169
8969,42.5244775,-83.5315475,27,558.2874813505955
8969,42.5244757,-83.5315818,28,561.1054627446309
8969,42.5244723,-83.5316786,29,569.0471688772491
8969,42.5244683,-83.5318154,30,580.2666676830406
8969,42.5244491,-83.532382,31,626.748266796959
8969,42.5244481,-83.5324467,32,632.0515611948057
8969,42.5244457,-83.5326068,33,645.1743801716929
8969,42.5244305,-83.5330723,34,683.3592731821561
8969,42.5244246,-83.5332512,35,698.0347036913995
8969,42.5244194,-83.5334117,36,711.2002971487861
8969,42.5244091,-83.533678,37,733.0534770928133
8969,42.524407,-83.533789,38,742.1528671257007
8969,42.5243971,-83.534139,39,770.8563085097627
8969,42.5243888,-83.5344315,40,794.84430089796
8969,42.5243821,-83.5346688,41,814.3051873406007
8969,42.5243587,-83.5354902,42,881.6688087812965
8969,42.5243553,-83.5356104,43,891.5263979923429
8969,42.5243517,-83.5357381,44,901.9990102794407
8969,42.5243452,-83.5359332,45,918.0036992985705
8969,42.5242138,-83.5359222,46,932.6424942206128
8969,42.5241315,-83.5359189,47,941.7978316580262
8969,42.5239654,-83.5359121,48,960.2757138617433
8969,42.5235183,-83.5358848,49,1010.0412794344265
8969,42.5233921,-83.5358837,50,1024.074368719125
8969,42.5232947,-83.5358871,51,1034.9083381731841
8969,42.5231972,-83.5358993,52,1045.7958467494625
8969,42.5230924,-83.5359194,53,1057.5649188198706
8969,42.5229902,-83.5359474,54,1069.1583916176644
8969,42.5227769,-83.5360264,55,1093.744008896083
8969,42.5225727,-83.5361423,56,1118.356578852935
8969,42.522479,-83.5362118,57,1130.2307263858006
8969,42.5223491,-83.5363082,58,1146.6942743091486
8969,42.5221414,-83.5365142,59,1175.3018888052447
8969,42.5217599,-83.5369385,60,1230.153133287476
8969,42.5215562,-83.537165,61,1259.437988375808
8969,42.521408,-83.537256,62,1277.5260624251728
8969,42.5213012,-83.5373112,63,1290.234145331601
8969,42.5211505,-83.5373891,64,1308.1661687757453
8969,42.520881,-83.5374895,65,1339.2422998594195
8969,42.5206036,-83.5375312,66,1370.276514041853
8969,42.5203158,-83.5375355,67,1402.280354214802
8969,42.5198436,-83.5375006,68,1454.864445374672
8969,42.5195023,-83.5374753,69,1492.871874875007
8969,42.5192131,-83.5374539,70,1525.077239572598
8969,42.5190353,-83.5374408,71,1544.8768276320066
8969,42.5184807,-83.5374002,72,1606.6352380996686
8969,42.518064,-83.537369,73,1653.0406687583504
8969,42.5180322,-83.5373669,74,1656.5808536302309
8969,42.5179159,-83.5373593,75,1669.5278157100647
8969,42.5164947,-83.5372668,76,1827.7397878646634
8969,42.5161497,-83.5372443,77,1866.1463356686872
8969,42.5155988,-83.5372084,78,1927.474246334429
8969,42.5141322,-83.5370888,79,2090.8470791800814
8969,42.5138282,-83.537064,80,2124.711397358879
8969,42.5136973,-83.537055,81,2139.2854939199883
8969,42.5136379,-83.5370509,82,2145.8990158952383
8969,42.5125118,-83.5369539,83,2271.3677760161504
8969,42.5118247,-83.5369108,84,2347.8514402127685
8969,42.5117164,-83.5369041,85,2359.9063662836793
8969,42.5115296,-83.5368926,86,2380.698955771276
8969,42.5113683,-83.5368857,87,2398.6436122795903
8969,42.5088323,-83.5367774,88,2680.7736398534043
8969,42.5083986,-83.5367466,89,2729.064920258536
8969,42.5081652,-83.53673,90,2755.0534627981065
8969,42.5079874,-83.5367192,91,2774.8437315898123
8969,42.5040526,-83.5364809,92,3212.809384188803
8969,42.503514,-83.5364465,93,3272.765326762924
8969,42.5033608,-83.5364392,94,3289.810897572179
8969,42.5028101,-83.5364058,95,3351.1071272480235
8969,42.5024462,-83.5363838,96,3391.6111334751604
8969,42.5021832,-83.5363679,97,3420.8844332288786
8969,42.501952,-83.5363531,98,3446.6213144942194
8969,42.5013733,-83.5363159,99,3511.042042685853
8969,42.5007259,-83.5362729,100,3583.115897561343
8969,42.5005395,-83.5362553,101,3603.8927924256186
8969,42.4990014,-83.5361693,102,3775.066969711385
8969,42.4987029,-83.5361512,103,3808.291808759617
8969,42.4984191,-83.5361313,104,3839.891073410907
8969,42.4982693,-83.5361188,105,3856.5795681297577
8969,42.4980416,-83.5360883,106,3882.0218283016643
8969,42.4977693,-83.5361049,107,3912.3307768094837
8969,42.4976593,-83.5361113,108,3924.573467796822
8969,42.4975832,-83.536117,109,3933.04829560845
8969,42.4971968,-83.5361015,110,3976.032803427974
8969,42.4959285,-83.5360012,111,4117.300867594891
8969,42.4959332,-83.5366123,112,4167.405747705881
8969,42.495936,-83.5371777,113,4213.762146638801
8969,42.4959329,-83.5376866,114,4255.486668142495
8969,42.4959322,-83.5378495,115,4268.842549908686
8969,42.4959304,-83.5383012,116,4305.876543587215
8969,42.4959274,-83.5391403,117,4374.672507207754
8969,42.495907,-83.5397554,118,4425.153610714764
8969,42.495919,-83.5399695,119,4442.757639503657
