ID,Lat,Lon,Sequence,Distance
4352,42.632592,-83.29197,1,0.0
4352,42.6323909,-83.291824,2,25.35122457437965
4352,42.6323965,-83.2913541,3,63.797703606419844
4352,42.6324179,-83.2904029,4,141.64954129989977
4352,42.6324243,-83.2901647,5,161.14911606073875
4352,42.6324452,-83.2893831,6,225.132187845202
4352,42.632464,-83.2886839,7,282.370259463504
4352,42.6326959,-83.2886882,8,308.1587622645859
4352,42.6329245,-83.2886925,9,333.5803564218385
4352,42.6332717,-83.2886679,10,372.2396504006494
4352,42.633502,-83.2886409,11,397.9429216595141
4352,42.6337166,-83.2885946,12,422.10408281413646
4352,42.6342083,-83.2885364,13,476.9855357437441
4352,42.6343498,-83.2885202,14,492.77533033442336
4352,42.6345658,-83.2884996,15,516.8524806576743
4352,42.636039,-83.2883588,16,681.0692739975776
4352,42.6363472,-83.2883571,17,715.3398325425264
4352,42.6364951,-83.2883622,18,731.790852969717
4352,42.6367497,-83.288393,19,760.2129735330498
4352,42.6373708,-83.2884902,20,829.7323340154996
4352,42.6380208,-83.2885996,21,902.5609430115829
4352,42.6383636,-83.2886305,22,940.7622766772441
4352,42.6389973,-83.2886584,23,1011.2634501614904
4352,42.6395026,-83.2886798,24,1067.477508145566
4352,42.6397505,-83.288718,25,1095.219266807592
4352,42.6399116,-83.2887535,26,1113.3666022721504
4352,42.6400791,-83.2888001,27,1132.3778051138631
4352,42.6402907,-83.2888979,28,1157.2294302516414
4352,42.6404313,-83.2889842,29,1174.3832362910073
4352,42.6405779,-83.2890741,30,1192.2662755465058
4352,42.6405184,-83.2891726,31,1202.6916310817674
4352,42.6404406,-83.2893881,32,1222.327307034229
4352,42.6403484,-83.2896437,33,1245.6130254828497
4352,42.6402328,-83.2900308,34,1279.7864246487188
4352,42.6399988,-83.2906365,35,1335.7480610610064
4352,42.6399189,-83.2907957,36,1351.512312786605
4352,42.6397977,-83.2907138,37,1366.5623865469224
4352,42.6392117,-83.2905233,38,1433.5599398436502
4352,42.6391777,-83.2907401,39,1451.69242013962
4352,42.6390778,-83.2912925,40,1498.2235035886574
4352,42.6389648,-83.291874,41,1547.4212128838628
4352,42.6389448,-83.2919789,42,1556.285440067531
4352,42.6389228,-83.2920938,43,1565.9972986292416
4352,42.6388284,-83.2926535,44,1612.968201870686
4352,42.6386912,-83.2933154,45,1669.219473145304
4352,42.6386732,-83.2934074,46,1677.0066357712474
4352,42.6386543,-83.2935039,47,1685.17525392794
4352,42.6385598,-83.2940098,48,1727.870896127917
