trip_id,stop_id,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint
605X-1,1431,04:46:00,04:46:00,1,0,0,0.0,1
605X-1,749,04:46:37,04:46:37,14,0,0,230.7261144634271,0
605X-1,430,04:47:36,04:47:36,25,0,0,520.3236075811159,0
605X-1,13547,04:49:00,04:49:00,42,0,0,829.4131077113714,1
605X-1,760,04:49:34,04:49:34,67,0,0,959.5621732223523,0
605X-1,1433,04:50:07,04:50:07,79,0,0,1083.2487053667296,0
605X-1,1434,04:50:30,04:50:30,85,0,0,1183.4089076449147,0
605X-1,1439,04:53:04,04:53:04,120,0,0,2002.406872491125,0
605X-1,1440,04:55:00,04:55:00,137,0,0,2478.676220873707,1
605X-1,1441,04:55:24,04:55:24,142,0,0,2593.3438340341777,0
605X-1,1450,04:59:00,04:59:00,256,0,0,5699.388199046369,1
605X-1,1452,05:00:15,05:00:15,297,0,0,6429.914773024641,0
605X-1,1455,05:02:22,05:02:22,322,0,0,7560.84169767018,0
605X-1,1457,05:05:00,05:05:00,333,0,0,8393.079891832736,1
605X-1,1460,05:06:34,05:06:34,350,0,0,9254.496062065547,0
605X-1,1461,05:07:09,05:07:09,356,0,0,9513.53476451868,0
605X-1,1462,05:08:00,05:08:00,364,0,0,9902.097185448745,1
605X-1,171,05:10:00,05:10:00,395,0,0,11040.871821333267,1
605X-1,1467,05:11:22,05:11:22,425,0,0,11908.82368344737,0
605X-1,1470,05:13:17,05:13:17,454,0,0,12947.038958983243,0
605X-1,1472,05:14:06,05:14:06,472,0,0,13556.358590850983,0
605X-1,172,05:15:18,05:15:18,503,0,0,14615.871057496252,0
605X-1,1478,05:16:50,05:16:50,519,0,0,15373.099042676147,0
605X-1,1482,05:18:00,05:18:00,551,0,0,16172.526578414981,1
605X-1,1485,05:19:13,05:19:13,576,0,0,16989.512766504373,0
605X-1,173,05:21:00,05:21:00,592,0,0,17792.370297639467,1
605X-1,1490,05:22:12,05:22:12,616,0,0,18596.858017110022,0
605X-1,1493,05:23:12,05:23:12,641,0,0,19429.466581761022,0
605X-1,1496,05:24:03,05:24:03,665,0,0,20208.67836085016,0
605X-1,174,05:25:00,05:25:00,691,0,0,21024.712894478864,1
605X-1,1500,05:25:59,05:25:59,721,0,0,21700.682991991842,0
